gene_symbol	kegg_pathway_id	kegg_pathway_name	reactome_pathway_id	reactome_pathway_name	tox_evidence	tox_organs	species
CDKN1A	path:hsa05223	path:hsa05223			consensus	intestine | kidney | liver | lung	human
CDKN1A	path:hsa05224	path:hsa05224			consensus	intestine | kidney | liver | lung	human
CDKN1A	path:hsa05225	path:hsa05225			consensus	intestine | kidney | liver | lung	human
CDKN1A	path:hsa05226	path:hsa05226			consensus	intestine | kidney | liver | lung	human
CDKN1A	path:rno01522	path:rno01522			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno01524	path:rno01524			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04012	path:rno04012			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04066	path:rno04066			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04068	path:rno04068			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04110	path:rno04110			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04115	path:rno04115			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04151	path:rno04151			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04218	path:rno04218			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04630	path:rno04630			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04921	path:rno04921			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04928	path:rno04928			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno04934	path:rno04934			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05160	path:rno05160			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05161	path:rno05161			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05163	path:rno05163			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05165	path:rno05165			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05166	path:rno05166			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05167	path:rno05167			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05169	path:rno05169			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05200	path:rno05200			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05202	path:rno05202			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05203	path:rno05203			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05205	path:rno05205			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05206	path:rno05206			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05210	path:rno05210			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05211	path:rno05211			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05212	path:rno05212			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05213	path:rno05213			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05214	path:rno05214			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05215	path:rno05215			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05216	path:rno05216			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05217	path:rno05217			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05218	path:rno05218			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05219	path:rno05219			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05220	path:rno05220			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05222	path:rno05222			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05223	path:rno05223			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05224	path:rno05224			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05225	path:rno05225			consensus	intestine | kidney | liver | lung	rat
CDKN1A	path:rno05226	path:rno05226			consensus	intestine | kidney | liver | lung	rat
CDKN1A			R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-8941855	"RUNX3 regulates <span class=""highlighting"" >CDKN1A</span> transcription"	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-6804758	Regulation of TP53 Activity through Acetylation	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-8878166	Transcriptional regulation by RUNX2	consensus	intestine | kidney | liver | lung	human
CDKN1A			R-HSA-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	consensus	intestine | kidney | liver | lung	human
CDKN3			Q16667	"<span class=""highlighting"" >CDKN3</span>"	moderate	kidney | liver	human
CDKN3			Q00526	CDK3	moderate	kidney | liver	human
CHOP			R-HSA-380994	ATF4 activates genes in response to endoplasmic reticulum  stress	moderate	liver	human
CHOP			R-HSA-9840373	Cellular response to mitochondrial stress	moderate	liver	human
CHOP			R-HSA-9841251	Mitochondrial unfolded protein response (UPRmt)	moderate	liver	human
CHOP			R-HSA-9648895	Response of EIF2AK1 (HRI) to heme deficiency	moderate	liver	human
CHOP			R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	moderate	liver	human
CHOP			R-HSA-450302	activated TAK1 mediates p38 MAPK activation	moderate	liver	human
CLU	path:hsa04610	path:hsa04610			moderate	kidney	human
CLU	path:rno04610	path:rno04610			moderate	kidney	rat
CLU			R-HSA-2564830	Cytosolic iron-sulfur cluster assembly	moderate	kidney	human
CLU			R-HSA-1362409	Mitochondrial iron-sulfur cluster biogenesis	moderate	kidney	human
CYP1A1	path:hsa00140	path:hsa00140			consensus	liver	human
CYP1A1	path:hsa00380	path:hsa00380			consensus	liver	human
CYP1A1	path:hsa00830	path:hsa00830			consensus	liver	human
CYP1A1	path:hsa00980	path:hsa00980			consensus	liver	human
CYP1A1	path:hsa01100	path:hsa01100			consensus	liver	human
CYP1A1	path:hsa04913	path:hsa04913			consensus	liver	human
CYP1A1	path:hsa05204	path:hsa05204			consensus	liver	human
CYP1A1	path:hsa05207	path:hsa05207			consensus	liver	human
CYP1A1	path:hsa05208	path:hsa05208			consensus	liver	human
CYP1A1	path:hsa05417	path:hsa05417			consensus	liver	human
CYP1A1	path:rno00140	path:rno00140			consensus	liver	rat
CYP1A1	path:rno00380	path:rno00380			consensus	liver	rat
CYP1A1	path:rno00830	path:rno00830			consensus	liver	rat
CYP1A1	path:rno00980	path:rno00980			consensus	liver	rat
CYP1A1	path:rno01100	path:rno01100			consensus	liver	rat
CYP1A1	path:rno04913	path:rno04913			consensus	liver	rat
CYP1A1	path:rno05204	path:rno05204			consensus	liver	rat
CYP1A1	path:rno05207	path:rno05207			consensus	liver	rat
CYP1A1	path:rno05208	path:rno05208			consensus	liver	rat
CYP1A1	path:rno05417	path:rno05417			consensus	liver	rat
CYP1A1			R-HSA-8937144	Aryl hydrocarbon receptor signalling	consensus	liver	human
CYP1A1			R-HSA-211897	Cytochrome P450 - arranged by substrate type	consensus	liver	human
CYP2E1	path:hsa00140	path:hsa00140			moderate	liver	human
CYP2E1	path:hsa00590	path:hsa00590			moderate	liver	human
CYP2E1	path:hsa00591	path:hsa00591			moderate	liver	human
CYP2E1	path:hsa00980	path:hsa00980			moderate	liver	human
CYP2E1	path:hsa00982	path:hsa00982			moderate	liver	human
CYP2E1	path:hsa00983	path:hsa00983			moderate	liver	human
CYP2E1	path:hsa01100	path:hsa01100			moderate	liver	human
CYP2E1	path:hsa04932	path:hsa04932			moderate	liver	human
CYP2E1	path:hsa04936	path:hsa04936			moderate	liver	human
CYP2E1	path:hsa05204	path:hsa05204			moderate	liver	human
CYP2E1	path:hsa05208	path:hsa05208			moderate	liver	human
CYP2E1	path:rno00140	path:rno00140			moderate	liver	rat
CYP2E1	path:rno00590	path:rno00590			moderate	liver	rat
CYP2E1	path:rno00591	path:rno00591			moderate	liver	rat
CYP2E1	path:rno00980	path:rno00980			moderate	liver	rat
CYP2E1	path:rno00982	path:rno00982			moderate	liver	rat
CYP2E1	path:rno00983	path:rno00983			moderate	liver	rat
CYP2E1	path:rno01100	path:rno01100			moderate	liver	rat
CYP2E1	path:rno04932	path:rno04932			moderate	liver	rat
CYP2E1	path:rno04936	path:rno04936			moderate	liver	rat
CYP2E1	path:rno05204	path:rno05204			moderate	liver	rat
CYP2E1	path:rno05208	path:rno05208			moderate	liver	rat
CYP2E1			R-HSA-211999	"<span class=""highlighting"" >CYP2E1</span> reactions"	moderate	liver	human
CYP7A1	path:hsa00120	path:hsa00120			consensus	intestine | liver	human
CYP7A1	path:hsa00140	path:hsa00140			consensus	intestine | liver	human
CYP7A1	path:hsa01100	path:hsa01100			consensus	intestine | liver	human
CYP7A1	path:hsa03320	path:hsa03320			consensus	intestine | liver	human
CYP7A1	path:hsa04976	path:hsa04976			consensus	intestine | liver	human
CYP7A1	path:hsa04979	path:hsa04979			consensus	intestine | liver	human
CYP7A1	path:rno00120	path:rno00120			consensus	intestine | liver	rat
CYP7A1	path:rno00140	path:rno00140			consensus	intestine | liver	rat
CYP7A1	path:rno01100	path:rno01100			consensus	intestine | liver	rat
CYP7A1	path:rno03320	path:rno03320			consensus	intestine | liver	rat
CYP7A1	path:rno04976	path:rno04976			consensus	intestine | liver	rat
CYP7A1	path:rno04979	path:rno04979			consensus	intestine | liver	rat
CYP7A1			R-HSA-5579013	Defective CYP7B1 causes SPG5A and CBAS3	consensus	intestine | liver	human
CYP8B1	path:hsa00120	path:hsa00120			moderate	liver	human
CYP8B1	path:hsa01100	path:hsa01100			moderate	liver	human
CYP8B1	path:hsa03320	path:hsa03320			moderate	liver	human
CYP8B1	path:rno00120	path:rno00120			moderate	liver	rat
CYP8B1	path:rno01100	path:rno01100			moderate	liver	rat
CYP8B1	path:rno03320	path:rno03320			moderate	liver	rat
CYP8B1			R-HSA-211994	"Sterols are 12-hydroxylated by <span class=""highlighting"" >CYP8B1</span>"	moderate	liver	human
DNM1L	path:hsa04217	path:hsa04217			moderate	heart | lung	human
DNM1L	path:hsa04621	path:hsa04621			moderate	heart | lung	human
DNM1L	path:hsa04668	path:hsa04668			moderate	heart | lung	human
DNM1L	path:rno04217	path:rno04217			moderate	heart | lung	rat
DNM1L	path:rno04621	path:rno04621			moderate	heart | lung	rat
DNM1L	path:rno04668	path:rno04668			moderate	heart | lung	rat
DNM1L			R-HSA-4656927	"8SUMO1:<span class=""highlighting"" >DNM1L</span> [mitochondrial outer membrane]"	moderate	heart | lung	human
DNM1L			R-CFA-351942	"<span class=""highlighting"" >DNM1L</span>"	moderate	heart | lung	human
DNM1L			R-RNO-351943	"<span class=""highlighting"" >Dnm1l</span>"	moderate	heart | lung	human
DNM1L			R-DRE-351942	"<span class=""highlighting"" >dnm1l</span>"	moderate	heart | lung	human
DNM1L			R-SPO-351942-3	"Homologues of <span class=""highlighting"" >DNM1L</span>"	moderate	heart | lung	human
DNM1L			R-HSA-4656943	"K532-<span class=""highlighting"" >DNM1L</span>-G97-SUMO1 [cytosol]"	moderate	heart | lung	human
DNM1L			R-HSA-4656968	"K535-<span class=""highlighting"" >DNM1L</span>-G97-SUMO1 [cytosol]"	moderate	heart | lung	human
DNM1L			R-HSA-4656906	"K558-<span class=""highlighting"" >DNM1L</span>-G97-SUMO1 [cytosol]"	moderate	heart | lung	human
DNM1L			R-HSA-4656948	"K568-<span class=""highlighting"" >DNM1L</span>-G97-SUMO1 [cytosol]"	moderate	heart | lung	human
DNM1L			R-HSA-4656925	"K594-<span class=""highlighting"" >DNM1L</span>-G97-SUMO1 [cytosol]"	moderate	heart | lung	human
DNM1L			R-HSA-4656907	"K597-<span class=""highlighting"" >DNM1L</span>-G97-SUMO1 [cytosol]"	moderate	heart | lung	human
DNM1L			R-HSA-4656956	"K606-<span class=""highlighting"" >DNM1L</span>-G97-SUMO1 [cytosol]"	moderate	heart | lung	human
DNM1L			R-HSA-4656924	"K608-<span class=""highlighting"" >DNM1L</span>-G97-SUMO1 [cytosol]"	moderate	heart | lung	human
EGR1	path:hsa04371	path:hsa04371			moderate	kidney | liver	human
EGR1	path:hsa04912	path:hsa04912			moderate	kidney | liver	human
EGR1	path:hsa04928	path:hsa04928			moderate	kidney | liver	human
EGR1	path:hsa04933	path:hsa04933			moderate	kidney | liver	human
EGR1	path:hsa05020	path:hsa05020			moderate	kidney | liver	human
EGR1	path:hsa05166	path:hsa05166			moderate	kidney | liver	human
EGR1	path:rno04371	path:rno04371			moderate	kidney | liver	rat
EGR1	path:rno04912	path:rno04912			moderate	kidney | liver	rat
EGR1	path:rno04928	path:rno04928			moderate	kidney | liver	rat
EGR1	path:rno04933	path:rno04933			moderate	kidney | liver	rat
EGR1	path:rno05020	path:rno05020			moderate	kidney | liver	rat
EGR1	path:rno05166	path:rno05166			moderate	kidney | liver	rat
EGR1			R-HSA-6807070	PTEN Regulation	moderate	kidney | liver	human
EGR1			R-HSA-9768777	Regulation of NPAS4 gene transcription	moderate	kidney | liver	human
EGR1			R-HSA-8943724	Regulation of PTEN gene transcription	moderate	kidney | liver	human
ER			R-HSA-901032	"<span class=""highlighting"" >ER</span> Quality Control Compartment (ERQC)"	consensus	a549 lung cells | liver | lung | mcf-7 cells | prostate	human
ER			R-HSA-199977	"<span class=""highlighting"" >ER</span> to Golgi Anterograde Transport"	consensus	a549 lung cells | liver | lung | mcf-7 cells | prostate	human
ER			R-HSA-5694530	"Cargo concentration in the <span class=""highlighting"" >ER</span>"	consensus	a549 lung cells | liver | lung | mcf-7 cells | prostate	human
ER			R-HSA-1855215	"IPs transport between <span class=""highlighting"" >ER</span> lumen and cytosol"	consensus	a549 lung cells | liver | lung | mcf-7 cells | prostate	human
ER			R-HSA-1855156	"IPs transport between <span class=""highlighting"" >ER</span> lumen and nucleus"	consensus	a549 lung cells | liver | lung | mcf-7 cells | prostate	human
ER			R-HSA-1855184	"IPs transport between cytosol and <span class=""highlighting"" >ER</span> lumen"	consensus	a549 lung cells | liver | lung | mcf-7 cells | prostate	human
ER			R-HSA-1855192	"IPs transport between nucleus and <span class=""highlighting"" >ER</span> lumen"	consensus	a549 lung cells | liver | lung | mcf-7 cells | prostate	human
ER			R-HSA-532668	"N-glycan trimming in the <span class=""highlighting"" >ER</span> and Calnexin/Calreticulin cycle"	consensus	a549 lung cells | liver | lung | mcf-7 cells | prostate	human
